Fecha,A_precio,A_change,B_precio,B_change,C_precio,C_change,D_precio,D_change,E_precio,E_change
1/01/2016,36124.43,0.00,30979.52,0.00,35918.91,0.00,28251.02,0.00,36286.59,0.00
2/01/2016,36124.43,0.00,30979.52,0.00,35918.91,0.00,28251.02,0.00,36286.59,0.00
3/01/2016,36124.43,1.17,30979.52,2.65,35918.91,2.72,28251.02,2.28,36286.59,0.00
4/01/2016,36127.66,-5.83,30993.66,-5.34,35934.03,-4.87,28260.78,-3.29,36287.59,2.94
5/01/2016,35785.62,-4.29,30784.39,-3.57,35804.22,-3.23,28233.86,1.97,36306.56,3.47
6/01/2016,35712.57,-5.53,30748.73,-4.89,35778.94,-4.34,28241.00,-2.71,36338.84,3.58
7/01/2016,35459.21,-6.04,30615.92,-5.59,35702.22,-5.10,28225.97,-3.58,36374.82,2.42
8/01/2016,35039.34,0.00,30348.89,0.00,35537.46,0.00,28190.15,0.00,36386.12,0.00
9/01/2016,35039.34,0.00,30348.89,0.00,35537.46,0.00,28190.15,0.00,36386.12,0.00
10/01/2016,35039.34,-4.67,30348.89,-3.87,35537.46,-3.56,28190.15,-2.91,36386.12,-3.10
11/01/2016,34933.05,4.71,30301.03,4.24,35502.29,4.44,28171.76,04.03,36363.92,3.72
12/01/2016,35044.14,2.33,30370.51,1.12,35586.83,-1.84,28228.27,2.69,36405.07,3.61
13/01/2016,35054.39,-5.73,30373.57,-5.14,35580.52,-4.83,28242.98,-4.16,36442.04,-3.82
14/01/2016,34745.68,-4.07,30202.27,-3.81,35454.89,-3.93,28178.75,-3.31,36396.22,3.59
15/01/2016,34687.07,0.00,30156.98,0.00,35404.10,0.00,28151.33,0.00,36432.31,0.00
16/01/2016,34687.07,0.00,30156.98,0.00,35404.10,0.00,28151.33,0.00,36432.31,0.00
17/01/2016,34687.07,-5.78,30156.98,-5.27,35404.10,-4.71,28151.33,-3.34,36432.31,2.88
18/01/2016,34362.65,-4.97,29961.83,-4.54,35292.58,-4.33,28123.09,-3.06,36450.14,3.12
19/01/2016,34218.00,2.15,29868.24,3.25,35216.66,2.31,28101.83,-1.18,36472.81,-1.34
20/01/2016,34226.59,-6.13,29894.04,-5.69,35226.70,-5.39,28098.58,-4.45,36469.00,0.13
21/01/2016,33767.62,-4.84,29599.13,-3.82,35006.82,-3.83,28012.78,-2.72,36470.14,3.25
22/01/2016,33641.70,0.00,29553.56,0.00,34960.96,0.00,27997.55,0.00,36495.98,0.00
23/01/2016,33641.70,0.00,29553.56,0.00,34960.96,0.00,27997.55,0.00,36495.98,0.00
24/01/2016,33641.70,5.77,29553.56,5.34,34960.96,4.98,27997.55,3.97,36495.98,-1.59
25/01/2016,33963.38,-3.66,29762.16,-1.96,35106.01,2.47,28050.68,1.97,36491.10,-0.15
26/01/2016,33924.61,5.12,29755.05,4.70,35117.83,4.51,28057.87,3.92,36489.94,3.60
27/01/2016,34092.06,-4.94,29865.47,-4.50,35208.66,-4.09,28108.30,-3.32,36526.48,-3.24
28/01/2016,33952.47,-4.08,29775.72,-2.84,35149.09,-2.45,28080.66,-2.16,36500.82,3.19
29/01/2016,33893.58,0.00,29758.63,0.00,35137.51,0.00,28071.95,0.00,36525.14,0.00
30/01/2016,33893.58,0.00,29758.63,0.00,35137.51,0.00,28071.95,0.00,36525.14,0.00
31/01/2016,33893.58,6.21,29758.63,5.78,35137.51,5.52,28071.95,4.59,36525.14,04.08
1/02/2016,34393.60,5.52,30081.74,05.06,35387.18,05.08,28170.31,4.33,36584.25,3.61
2/02/2016,34642.49,-6.07,30239.61,-5.53,35547.97,-5.15,28246.08,-4.04,36621.22,-1.53
3/02/2016,34210.61,-5.73,29987.63,-5.37,35375.75,-5.17,28189.52,-4.29,36616.60,2.39
4/02/2016,33901.20,-5.46,29773.45,-4.88,35200.28,-4.76,28116.86,-4.20,36627.48,0.50
5/02/2016,33666.75,0.00,29641.54,0.00,35083.38,0.00,28050.03,0.00,36629.13,0.00
6/02/2016,33666.75,0.00,29641.54,0.00,35083.38,0.00,28050.03,0.00,36629.13,0.00
7/02/2016,33666.75,-5.02,29641.54,-4.34,35083.38,-3.99,28050.03,-3.16,36629.13,-2.32
8/02/2016,33515.63,01.05,29565.00,2.57,35029.39,3.78,28026.57,3.15,36618.97,3.58
9/02/2016,33518.50,3.54,29578.13,2.67,35073.02,2.79,28049.89,0.81,36654.78,3.60
10/02/2016,33553.04,-5.08,29592.58,-4.41,35089.22,-4.20,28052.13,-3.38,36691.43,1.66
11/02/2016,33392.53,-5.87,29510.45,-5.35,35022.28,-4.92,28022.90,-3.78,36691.24,3.18
12/02/2016,33039.02,0.00,29299.77,0.00,34884.70,0.00,27978.98,0.00,36715.39,0.00
13/02/2016,33039.02,0.00,29299.77,0.00,34884.70,0.00,27978.98,0.00,36715.39,0.00
14/02/2016,33039.02,-2.37,29299.77,-0.16,34884.70,-3.26,27978.98,-2.03,36715.39,3.72
15/02/2016,33028.32,4.92,29300.62,4.40,34858.71,4.21,27971.36,3.75,36756.59,2.45
16/02/2016,33165.35,5.90,29381.91,5.42,34925.78,5.21,28014.09,4.24,36768.21,2.75
17/02/2016,33529.71,5.83,29607.68,5.37,35108.47,5.13,28083.44,4.40,36783.90,3.63
18/02/2016,33870.76,-3.00,29822.11,1.66,35277.81,2.66,28164.91,2.60,36821.46,0.84
19/02/2016,33850.65,0.00,29821.92,0.00,35292.12,0.00,28178.43,0.00,36823.77,0.00
20/02/2016,33850.65,0.00,29821.92,0.00,35292.12,0.00,28178.43,0.00,36823.77,0.00
21/02/2016,33850.65,2.30,29821.92,2.83,35292.12,3.45,28178.43,3.25,36823.77,3.79
22/02/2016,33860.64,0.19,29838.85,-3.15,35323.75,-4.17,28204.31,-3.81,36868.12,-3.72
23/02/2016,33861.85,-5.60,29815.52,-5.07,35259.15,-4.59,28159.05,-3.04,36826.72,2.78
24/02/2016,33590.34,3.16,29656.99,1.28,35160.87,2.54,28138.11,2.67,36842.84,3.35
25/02/2016,33613.82,-4.51,29660.60,-4.15,35173.49,-4.04,28152.54,-2.84,36871.31,0.01
26/02/2016,33523.14,0.00,29597.35,0.00,35116.49,0.00,28135.35,0.00,36872.32,0.00
27/02/2016,33523.14,0.00,29597.35,0.00,35116.49,0.00,28135.35,0.00,36872.32,0.00
28/02/2016,33523.14,3.86,29597.35,3.98,35116.49,3.77,28135.35,3.29,36872.32,3.25
29/02/2016,33570.65,4.58,29651.02,04.09,35159.90,4.00,28162.23,3.50,36897.99,-0.87
1/03/2016,33668.56,6.27,29710.71,5.79,35214.52,5.52,28195.35,4.74,36898.41,04.01
2/03/2016,34195.22,4.61,30038.94,4.16,35464.41,3.76,28309.72,2.59,36953.83,-1.77
3/03/2016,34295.73,5.12,30103.31,4.69,35507.28,4.52,28323.07,3.55,36947.98,2.35
4/03/2016,34462.42,0.00,30212.57,0.00,35599.31,0.00,28357.93,0.00,36958.44,0.00
5/03/2016,34462.42,0.00,30212.57,0.00,35599.31,0.00,28357.93,0.00,36958.44,0.00
6/03/2016,34462.42,3.93,30212.57,3.88,35599.31,3.29,28357.93,2.27,36958.44,1.77
7/03/2016,34513.40,03.07,30260.83,1.74,35626.11,1.62,28367.58,-1.98,36964.29,-2.86
8/03/2016,34534.92,-5.50,30266.54,-4.99,35631.18,-4.56,28360.33,-3.13,36946.85,1.46
9/03/2016,34289.52,-4.16,30119.64,-3.92,35535.81,-3.98,28337.52,-3.44,36951.17,-2.10
10/03/2016,34225.23,3.81,30069.33,3.42,35482.11,3.56,28306.42,2.87,36943.02,0.43
11/03/2016,34270.29,0.00,30099.80,0.00,35517.39,0.00,28323.97,0.00,36944.56,0.00
12/03/2016,34270.29,0.00,30099.80,0.00,35517.39,0.00,28323.97,0.00,36944.56,0.00
13/03/2016,34270.29,6.33,30099.80,5.91,35517.39,5.74,28323.97,4.96,36944.56,4.26
14/03/2016,34832.96,5.11,30469.17,4.67,35828.18,4.41,28466.20,3.52,37015.70,-3.05
15/03/2016,34999.10,-4.74,30576.33,-4.12,35910.14,-3.46,28500.12,-0.38,36994.68,3.37
16/03/2016,34885.03,05.07,30514.79,4.56,35878.42,4.20,28498.66,3.63,37023.69,3.40
17/03/2016,35044.86,-5.66,30610.45,-5.23,35945.11,-5.04,28536.21,-4.41,37053.56,-0.77
18/03/2016,34758.33,0.00,30423.74,0.00,35791.29,0.00,28453.86,0.00,37051.39,0.00
19/03/2016,34758.33,0.00,30423.74,0.00,35791.29,0.00,28453.86,0.00,37051.39,0.00
20/03/2016,34758.33,5.23,30423.74,4.97,35791.29,4.82,28453.86,4.00,37051.39,3.56
21/03/2016,34944.95,5.65,30567.17,5.25,35915.45,05.02,28508.71,4.14,37086.58,1.64
22/03/2016,35229.68,-2.80,30758.28,-2.96,36067.34,-2.92,28571.54,-0.01,37091.75,-0.63
23/03/2016,35213.19,-5.32,30739.07,-4.84,36048.89,-4.58,28572.53,-3.11,37089.87,0.22
24/03/2016,35009.69,0.00,30612.32,0.00,35951.10,0.00,28550.02,0.00,37091.11,0.00
25/03/2016,35009.69,0.00,30612.32,0.00,35951.10,0.00,28550.02,0.00,37091.11,0.00
26/03/2016,35009.69,0.00,30612.32,0.00,35951.10,0.00,28550.02,0.00,37091.11,0.00
27/03/2016,35009.69,4.35,30612.32,3.89,35951.10,3.75,28550.02,3.34,37091.11,3.19
28/03/2016,35087.20,-4.21,30661.23,-3.58,35993.44,-3.08,28578.14,-1.72,37115.52,2.11
29/03/2016,35019.97,5.70,30625.43,5.17,35971.70,05.04,28572.54,4.25,37123.77,3.59
30/03/2016,35319.07,-3.65,30800.99,-2.63,36126.67,-3.58,28642.94,-3.39,37159.94,-2.34
31/03/2016,35280.74,-5.60,30787.13,-5.01,36090.80,-4.68,28613.32,-3.66,37149.57,2.73
1/04/2016,35009.21,0.00,30636.59,0.00,35983.45,0.00,28574.63,0.00,37164.93,0.00
2/04/2016,35009.21,0.00,30636.59,0.00,35983.45,0.00,28574.63,0.00,37164.93,0.00
3/04/2016,35009.21,-3.57,30636.59,-3.61,35983.45,-3.07,28574.63,-2.25,37164.93,3.46
4/04/2016,34973.59,-3.98,30599.64,-2.79,35961.91,-1.12,28565.18,0.98,37196.88,-0.36
5/04/2016,34920.16,-4.98,30583.41,-4.48,35958.83,-4.00,28567.85,-3.09,37195.45,1.53
6/04/2016,34775.04,5.22,30494.93,4.66,35904.16,4.30,28545.95,3.87,37200.06,3.50
7/04/2016,34960.04,2.44,30600.09,2.43,35977.72,3.56,28593.88,3.41,37233.11,0.08
8/04/2016,34971.52,0.00,30611.44,0.00,36013.00,0.00,28624.12,0.00,37234.19,0.00
9/04/2016,34971.52,0.00,30611.44,0.00,36013.00,0.00,28624.12,0.00,37234.19,0.00
10/04/2016,34971.52,5.67,30611.44,5.27,36013.00,05.04,28624.12,4.17,37234.19,2.26
11/04/2016,35262.82,3.77,30806.31,3.69,36167.52,3.74,28688.65,3.24,37243.81,2.74
12/04/2016,35306.16,-4.40,30846.54,-4.14,36209.72,-4.25,28714.25,-3.64,37259.34,-2.22
13/04/2016,35224.49,5.78,30783.78,5.37,36139.30,5.13,28676.27,4.36,37250.15,3.21
14/04/2016,35549.81,-3.74,30998.13,-3.03,36307.59,-3.06,28754.66,1.27,37274.87,1.40
15/04/2016,35507.82,0.00,30977.38,0.00,36286.31,0.00,28758.21,0.00,37278.92,0.00
16/04/2016,35507.82,0.00,30977.38,0.00,36286.31,0.00,28758.21,0.00,37278.92,0.00
17/04/2016,35507.82,-4.97,30977.38,-4.35,36286.31,-4.08,28758.21,-3.34,37278.92,02.04
18/04/2016,35364.18,4.16,30899.86,3.70,36227.10,3.45,28730.01,2.90,37286.60,3.14
19/04/2016,35428.43,-3.52,30940.48,-2.39,36258.52,-2.26,28748.17,3.91,37309.76,-1.80
20/04/2016,35394.55,4.54,30929.55,04.09,36248.96,4.16,28748.15,3.70,37303.70,2.30
21/04/2016,35488.34,-2.16,30989.39,-2.08,36312.89,-2.30,28788.50,-3.02,37313.72,-3.70
22/04/2016,35479.67,0.00,30981.36,0.00,36302.92,0.00,28768.04,0.00,37273.41,0.00
23/04/2016,35479.67,0.00,30981.36,0.00,36302.92,0.00,28768.04,0.00,37273.41,0.00
24/04/2016,35479.67,5.15,30981.36,4.59,36302.92,4.30,28768.04,3.74,37273.41,2.27
25/04/2016,35652.37,-4.03,31080.08,-3.39,36376.85,-2.44,28809.95,2.47,37283.13,3.36
26/04/2016,35595.90,4.44,31050.36,3.86,36365.39,3.42,28821.81,1.95,37311.87,1.29
27/04/2016,35680.56,3.73,31097.72,3.51,36395.99,3.70,28828.82,03.03,37315.52,2.36
28/04/2016,35722.31,-5.67,31131.18,-5.18,36436.46,-4.92,28849.58,-4.43,37326.11,-3.80
29/04/2016,35432.33,0.00,30953.78,0.00,36299.33,0.00,28765.87,0.00,37281.63,0.00
30/04/2016,35432.33,0.00,30953.78,0.00,36299.33,0.00,28765.87,0.00,37281.63,0.00
1/05/2016,35432.33,-5.50,30953.78,-5.05,36299.33,-4.60,28765.87,-3.70,37281.63,-0.89
2/05/2016,35187.38,4.23,30798.20,3.82,36199.71,3.88,28725.44,03.09,37279.20,2.94
3/05/2016,35256.03,02.06,30843.86,2.86,36248.24,3.75,28747.35,3.58,37298.07,3.28
4/05/2016,35263.90,-3.88,30861.28,-2.87,36290.88,-1.76,28783.09,0.06,37324.75,1.82
5/05/2016,35215.48,-4.96,30843.58,-4.41,36285.06,-4.40,28782.15,-3.60,37330.95,-1.38
6/05/2016,35072.40,0.00,30761.14,0.00,36203.60,0.00,28745.38,0.00,37326.96,0.00
7/05/2016,35072.40,0.00,30761.14,0.00,36203.60,0.00,28745.38,0.00,37326.96,0.00
8/05/2016,35072.40,-3.37,30761.14,-2.98,36203.60,-1.03,28745.38,2.68,37326.96,3.53
9/05/2016,35043.33,05.01,30741.39,4.55,36200.79,4.37,28759.95,3.75,37361.24,02.01
10/05/2016,35193.07,6.15,30836.48,5.68,36279.51,5.50,28802.47,4.74,37368.72,3.63
11/05/2016,35663.95,-1.89,31129.01,2.23,36523.29,3.54,28917.02,2.74,37406.36,-2.21
12/05/2016,35657.32,4.77,31138.34,4.40,36557.69,4.17,28932.54,3.33,37406.47,-1.44
13/05/2016,35774.86,0.00,31220.04,0.00,36622.43,0.00,28960.55,0.00,37402.25,0.00
14/05/2016,35774.86,0.00,31220.04,0.00,36622.43,0.00,28960.55,0.00,37402.25,0.00
15/05/2016,35774.86,4.44,31220.04,4.16,36622.43,4.47,28960.55,04.01,37402.25,3.34
16/05/2016,35859.29,5.56,31283.85,05.04,36710.09,4.77,29015.65,3.89,37430.53,2.91
17/05/2016,36117.87,-4.02,31438.61,-3.34,36827.58,-3.07,29064.72,-2.26,37448.91,-2.51
18/05/2016,36062.14,-5.17,31410.44,-4.78,36806.09,-4.74,29055.16,-3.78,37436.59,0.95
19/05/2016,35886.87,2.47,31291.35,-2.17,36691.69,-2.16,29011.22,02.03,37439.17,0.32
20/05/2016,35898.64,0.00,31282.57,0.00,36683.04,0.00,29018.82,0.00,37440.55,0.00
21/05/2016,35898.64,0.00,31282.57,0.00,36683.04,0.00,29018.82,0.00,37440.55,0.00
22/05/2016,35898.64,-3.59,31282.57,-2.76,36683.04,-3.05,29018.82,1.51,37440.55,03.05
23/05/2016,35862.28,3.24,31266.79,3.18,36661.82,3.47,29018.60,3.17,37461.74,2.71
24/05/2016,35887.84,5.11,31290.87,4.57,36693.99,4.14,29042.33,3.16,37476.73,2.28
25/05/2016,36054.26,5.43,31387.71,5.00,36757.04,4.66,29065.89,3.59,37486.52,2.50
26/05/2016,36281.77,-4.71,31535.76,-4.16,36862.29,-3.99,29102.07,-3.16,37498.69,-0.61
27/05/2016,36170.39,0.00,31471.71,0.00,36808.09,0.00,29078.54,0.00,37496.85,0.00
28/05/2016,36170.39,0.00,31471.71,0.00,36808.09,0.00,29078.54,0.00,37496.85,0.00
29/05/2016,36170.39,4.88,31471.71,4.37,36808.09,3.87,29078.54,2.98,37496.85,2.70
30/05/2016,36301.54,4.92,31550.40,4.59,36856.09,4.57,29098.23,3.95,37511.71,3.42
31/05/2016,36438.61,-3.97,31648.61,-3.48,36952.69,-3.79,29149.93,-3.34,37542.21,-3.12
1/06/2016,36385.53,05.02,31616.07,4.57,36908.36,4.61,29121.85,3.95,37519.67,3.51
2/06/2016,36537.01,-3.39,31713.05,-3.48,37008.37,-3.78,29173.75,-3.25,37553.22,-1.49
3/06/2016,36507.44,0.00,31680.48,0.00,36964.43,0.00,29147.88,0.00,37548.80,0.00
4/06/2016,36507.44,0.00,31680.48,0.00,36964.43,0.00,29147.88,0.00,37548.80,0.00
5/06/2016,36507.44,-5.27,31680.48,-4.63,36964.43,-4.21,29147.88,-2.84,37548.80,1.61
6/06/2016,36312.14,04.06,31577.98,3.71,36897.03,3.41,29130.74,02.07,37553.78,2.54
7/06/2016,36370.20,5.18,31618.86,4.82,36927.32,4.66,29138.68,3.87,37566.52,3.19
8/06/2016,36547.48,-5.06,31742.31,-4.62,37032.54,-4.49,29186.55,-3.96,37590.78,-3.05
9/06/2016,36389.25,03.09,31641.27,2.60,36943.79,2.78,29134.04,2.69,37569.62,0.00
10/06/2016,36411.19,0.00,31654.72,0.00,36959.98,0.00,29148.82,0.00,37568.62,0.00
11/06/2016,36411.19,0.00,31654.72,0.00,36959.98,0.00,29148.82,0.00,37568.62,0.00
12/06/2016,36411.19,-5.20,31654.72,-4.67,36959.98,-4.32,29148.82,-3.13,37568.62,1.97
13/06/2016,36229.74,-5.54,31547.52,-5.09,36885.11,-4.79,29125.89,-3.83,37575.77,-1.52
14/06/2016,35973.89,-3.58,31385.76,-3.44,36764.42,-3.31,29079.63,-2.89,37571.19,2.40
15/06/2016,35937.90,-3.23,31354.72,1.73,36736.99,1.68,29061.64,0.29,37582.23,1.47
16/06/2016,35912.53,4.48,31360.37,3.82,36742.33,04.02,29062.97,3.52,37586.58,3.47
17/06/2016,36000.87,0.00,31405.92,0.00,36798.00,0.00,29096.81,0.00,37618.67,0.00
18/06/2016,36000.87,0.00,31405.92,0.00,36798.00,0.00,29096.81,0.00,37618.67,0.00
19/06/2016,36000.87,-3.95,31405.92,-3.23,36798.00,-1.69,29096.81,-1.85,37618.67,-1.92
20/06/2016,35949.06,4.60,31380.69,4.21,36792.57,3.89,29090.43,3.19,37611.86,-2.86
21/06/2016,36048.09,-4.20,31448.06,-3.77,36841.61,-3.87,29114.68,-2.66,37594.35,-1.88
22/06/2016,35981.71,-4.20,31404.75,-3.51,36793.70,-3.40,29100.39,-2.86,37587.80,-1.28
23/06/2016,35914.81,3.41,31371.40,3.46,36763.69,2.14,29083.01,2.16,37584.19,2.87
24/06/2016,35945.21,0.00,31403.17,0.00,36772.22,0.00,29091.70,0.00,37601.90,0.00
25/06/2016,35945.21,0.00,31403.17,0.00,36772.22,0.00,29091.70,0.00,37601.90,0.00
26/06/2016,35945.21,0.00,31403.17,0.00,36772.22,0.00,29091.70,0.00,37601.90,0.00
27/06/2016,35945.21,-6.64,31403.17,-6.15,36772.22,-5.74,29091.70,-4.80,37601.90,-2.15
28/06/2016,35177.56,3.18,30935.71,-2.90,36461.04,-3.63,28969.70,-2.35,37593.30,2.75
29/06/2016,35201.72,-3.86,30917.47,-3.00,36423.24,-3.26,28959.22,-2.01,37608.92,3.22
30/06/2016,35154.46,5.65,30897.41,5.17,36397.11,4.93,28951.72,4.12,37633.98,3.89
1/07/2016,35437.85,0.00,31073.88,0.00,36535.06,0.00,29013.32,0.00,37682.91,0.00
2/07/2016,35437.85,0.00,31073.88,0.00,36535.06,0.00,29013.32,0.00,37682.91,0.00
3/07/2016,35437.85,4.97,31073.88,4.69,36535.06,4.69,29013.32,04.07,37682.91,3.54
4/07/2016,35581.87,3.39,31183.02,3.54,36644.19,3.39,29072.09,2.54,37717.26,2.57
5/07/2016,35611.44,-5.22,31217.41,-4.72,36673.90,-4.21,29084.83,-2.00,37730.33,03.05
6/07/2016,35427.18,4.20,31105.02,3.63,36606.70,2.87,29077.41,2.65,37751.49,2.92
7/07/2016,35493.73,0.14,31142.80,2.59,36624.41,1.79,29091.52,0.86,37770.06,1.96
8/07/2016,35492.86,0.00,31156.15,0.00,36630.39,0.00,29093.89,0.00,37777.16,0.00
9/07/2016,35492.86,0.00,31156.15,0.00,36630.39,0.00,29093.89,0.00,37777.16,0.00
10/07/2016,35492.86,05.02,31156.15,4.51,36630.39,4.38,29093.89,3.85,37777.16,4.00
11/07/2016,35643.57,4.95,31247.03,4.52,36709.94,4.38,29140.69,3.70,37831.91,2.25
12/07/2016,35784.45,5.75,31338.55,5.31,36789.99,4.95,29180.98,04.08,37841.44,2.85
13/07/2016,36097.15,-3.28,31541.12,-3.35,36931.15,-3.15,29240.24,-2.62,37858.78,-1.62
14/07/2016,36070.66,-4.84,31512.62,-4.44,36907.88,-4.45,29226.44,-3.70,37853.74,-2.08
15/07/2016,35944.38,0.00,31427.93,0.00,36821.85,0.00,29185.89,0.00,37845.70,0.00
16/07/2016,35944.38,0.00,31427.93,0.00,36821.85,0.00,29185.89,0.00,37845.70,0.00
17/07/2016,35944.38,-3.24,31427.93,-2.32,36821.85,-1.70,29185.89,-1.69,37845.70,3.19
18/07/2016,35918.93,4.70,31417.77,4.34,36816.36,3.90,29180.45,2.69,37870.10,1.94
19/07/2016,36029.14,3.67,31494.67,3.52,36865.76,3.41,29195.13,2.54,37877.07,2.19
20/07/2016,36068.52,4.80,31528.56,4.39,36895.93,04.02,29207.75,3.33,37886.03,2.10
21/07/2016,36190.26,-4.52,31608.96,-4.02,36951.58,-3.73,29235.63,-3.08,37894.22,-2.46
22/07/2016,36098.11,0.00,31553.09,0.00,36909.80,0.00,29213.87,0.00,37882.48,0.00
23/07/2016,36098.11,0.00,31553.09,0.00,36909.80,0.00,29213.87,0.00,37882.48,0.00
24/07/2016,36098.11,4.66,31553.09,4.28,36909.80,04.07,29213.87,3.29,37882.48,2.96
25/07/2016,36203.29,5.23,31625.10,4.74,36968.24,4.40,29240.72,3.19,37901.82,-3.46
26/07/2016,36390.73,5.65,31739.74,5.16,37049.52,4.90,29264.93,3.67,37869.92,-1.76
27/07/2016,36676.09,5.17,31913.56,4.84,37183.93,4.65,29304.02,3.77,37864.09,1.46
28/07/2016,36851.38,3.12,32040.04,2.43,37288.80,2.93,29347.27,2.56,37868.39,2.57
29/07/2016,36874.05,0.00,32051.38,0.00,37307.52,0.00,29360.20,0.00,37881.47,0.00
30/07/2016,36874.05,0.00,32051.38,0.00,37307.52,0.00,29360.20,0.00,37881.47,0.00
31/07/2016,36874.05,-5.52,32051.38,-5.04,37307.52,-4.45,29360.20,0.09,37881.47,3.65
1/08/2016,36623.53,2.12,31897.19,2.92,37222.26,2.62,29359.29,2.63,37919.93,3.23
2/08/2016,36631.89,-5.68,31915.64,-5.19,37235.99,-4.88,29373.16,-3.83,37945.18,0.79
3/08/2016,36339.65,4.11,31736.05,3.31,37103.99,3.21,29327.03,2.18,37947.38,2.83
4/08/2016,36400.34,4.42,31763.43,4.12,37128.72,3.95,29335.88,3.59,37964.26,3.31
5/08/2016,36483.14,0.00,31824.95,0.00,37180.70,0.00,29371.95,0.00,37991.62,0.00
6/08/2016,36483.14,0.00,31824.95,0.00,37180.70,0.00,29371.95,0.00,37991.62,0.00
7/08/2016,36483.14,5.33,31824.95,4.81,37180.70,4.45,29371.95,3.42,37991.62,3.11
8/08/2016,36689.18,1.76,31947.85,03.08,37266.41,3.17,29402.59,2.98,38014.01,2.89
9/08/2016,36695.00,3.48,31969.54,3.32,37290.10,3.72,29422.29,3.46,38031.97,2.65
10/08/2016,36727.56,-4.86,31997.17,-4.18,37331.54,-3.38,29453.97,2.40,38046.18,2.88
11/08/2016,36599.11,-4.21,31931.52,-3.71,37302.06,-3.49,29464.97,0.99,38064.06,3.58
12/08/2016,36531.93,0.00,31890.47,0.00,37269.34,0.00,29467.65,0.00,38100.01,0.00
13/08/2016,36531.93,0.00,31890.47,0.00,37269.34,0.00,29467.65,0.00,38100.01,0.00
14/08/2016,36531.93,0.00,31890.47,0.00,37269.34,0.00,29467.65,0.00,38100.01,0.00
15/08/2016,36531.93,5.53,31890.47,5.27,37269.34,5.26,29467.65,4.83,38100.01,4.74
16/08/2016,36783.66,-3.21,32084.39,2.26,37461.64,3.57,29592.25,3.52,38214.32,3.40
17/08/2016,36758.98,5.21,32094.02,4.72,37497.20,4.42,29625.98,3.70,38244.43,3.18
18/08/2016,36942.31,3.61,32205.68,03.03,37580.56,2.43,29666.35,-1.18,38268.56,-1.63
19/08/2016,36979.19,0.00,32226.34,0.00,37591.92,0.00,29663.10,0.00,38263.46,0.00
20/08/2016,36979.19,0.00,32226.34,0.00,37591.92,0.00,29663.10,0.00,38263.46,0.00
21/08/2016,36979.19,4.94,32226.34,4.54,37591.92,4.42,29663.10,3.56,38263.46,2.77
22/08/2016,37119.19,5.35,32319.67,4.95,37675.23,4.89,29698.24,4.16,38279.45,3.53
23/08/2016,37328.91,5.27,32461.05,4.95,37807.79,4.77,29762.33,04.01,38313.44,3.26
24/08/2016,37523.35,3.92,32602.45,3.72,37926.16,3.59,29817.65,3.20,38339.45,2.99
25/08/2016,37573.57,-5.61,32643.73,-5.10,37962.43,-4.87,29842.24,-4.00,38359.25,-1.54
26/08/2016,37301.54,0.00,32479.97,0.00,37832.45,0.00,29787.61,0.00,38354.57,0.00
27/08/2016,37301.54,0.00,32479.97,0.00,37832.45,0.00,29787.61,0.00,38354.57,0.00
28/08/2016,37301.54,-5.32,32479.97,-4.84,37832.45,-4.53,29787.61,-3.34,38354.57,2.39
29/08/2016,37097.29,06.05,32353.40,5.59,37740.13,5.38,29759.26,4.52,38365.46,3.62
30/08/2016,37521.30,4.52,32621.01,04.04,37958.22,3.70,29851.24,3.00,38402.73,2.55
31/08/2016,37613.21,5.23,32677.75,4.86,37998.75,4.84,29871.28,4.28,38415.51,3.83
1/09/2016,37799.11,4.16,32806.91,3.72,38124.71,3.45,29943.59,2.32,38461.63,1.92
2/09/2016,37862.93,0.00,32848.01,0.00,38156.24,0.00,29953.79,0.00,38468.48,0.00
3/09/2016,37862.93,0.00,32848.01,0.00,38156.24,0.00,29953.79,0.00,38468.48,0.00
4/09/2016,37862.93,-3.70,32848.01,-3.10,38156.24,-2.77,29953.79,-1.59,38468.48,2.40
5/09/2016,37822.51,-1.29,32825.87,1.87,38140.22,1.81,29948.91,2.45,38479.52,2.79
6/09/2016,37818.89,3.40,32832.37,2.86,38146.34,2.97,29960.46,2.85,38495.85,2.48
7/09/2016,37848.88,-5.72,32849.91,-5.23,38165.83,-4.89,29977.72,-3.60,38507.82,1.55
8/09/2016,37542.79,3.31,32663.29,3.31,38032.88,3.44,29941.21,2.97,38512.52,3.11
9/09/2016,37570.26,0.00,32690.75,0.00,38064.20,0.00,29960.70,0.00,38534.89,0.00
10/09/2016,37570.26,0.00,32690.75,0.00,38064.20,0.00,29960.70,0.00,38534.89,0.00
11/09/2016,37570.26,-4.86,32690.75,-4.08,38064.20,0.05,29960.70,02.08,38534.89,1.77
12/09/2016,37441.06,3.91,32631.32,0.17,38063.25,-3.12,29968.73,-2.60,38534.72,1.34
13/09/2016,37491.06,-5.78,32630.48,-5.20,38040.67,-4.75,29955.31,-3.69,38538.54,-0.84
14/09/2016,37168.74,4.37,32449.44,3.85,37925.02,03.04,29915.25,-0.78,38536.22,-2.30
15/09/2016,37248.10,2.75,32496.62,1.59,37945.93,-1.78,29915.71,-1.10,38526.22,2.64
16/09/2016,37263.72,0.00,32501.51,0.00,37940.02,0.00,29912.72,0.00,38540.22,0.00
17/09/2016,37263.72,0.00,32501.51,0.00,37940.02,0.00,29912.72,0.00,38540.22,0.00
